game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
1,-11,25,0,25,3,1989-90,1,0,3,0,,NHL,12.0,2,24,17,[],6,3,,MNS
0,-8,7,0,10,1,1991-92,1,0,0,0,,NHL,0.0,0,26,22,[],1,0,,BOS
