average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,21,1,78,-1,2,0,0,0,0,1986-87,HAR,0,1,[],0.0,,20
,6,0,0,NHL,22,5,146,1,15,1,0,0,0,1987-88,TOT,1,5,[],6.7,,31
,0,0,0,NHL,22,0,14,-1,0,0,0,0,0,1987-88,HAR,0,0,[],0,,2
,6,0,0,NHL,22,5,132,2,15,1,0,0,0,1987-88,CGY,1,5,[],6.7,,29
,1,0,0,NHL,23,0,79,-3,8,1,0,0,0,1988-89,TOT,1,0,[],12.5,,18
,0,0,0,NHL,23,0,25,-3,2,0,0,0,0,1988-89,CGY,0,0,[],0.0,,5
,1,0,0,NHL,23,0,54,0,6,1,0,0,0,1988-89,MNS,1,0,[],16.7,,13
,5,1,0,NHL,24,3,292,-4,40,2,0,0,0,1989-90,MNS,2,3,[],5.0,,53
,4,0,0,NHL,25,2,286,1,32,2,0,0,0,1990-91,MNS,2,2,[],6.3,,40
,5,0,0,NHL,26,1,278,-12,42,4,0,0,0,1991-92,MNS,4,1,[],9.5,,57
,21,1,0,NHL,27,13,286,-8,61,4,1,0,3,1992-93,MNS,5,16,[],8.2,,73
,13,0,0,NHL,28,6,333,-8,62,3,3,0,1,1993-94,DAL,6,7,[],9.7,,69
,4,1,0,NHL,29,3,186,0,22,1,0,0,0,1994-95,DAL,1,3,[],4.5,,27
,10,0,0,NHL,30,5,231,-8,32,4,0,0,1,1995-96,TOT,4,6,[],12.5,,55
,7,0,0,NHL,30,3,168,4,18,3,0,0,1,1995-96,DAL,3,4,[],16.7,,34
,3,0,0,NHL,30,2,37,-9,9,1,0,0,0,1995-96,LAK,1,2,[],11.1,,11
,0,0,0,NHL,30,0,26,-3,5,0,0,0,0,1995-96,NYR,0,0,[],0.0,,10
,1,0,0,NHL,31,1,106,-10,19,0,0,0,0,1996-97,NYR,0,1,[],0.0,,45
