pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,Medicine Hat Tigers,5,0,6,WHL,14,1983-84,18,1
55,Medicine Hat Tigers,0,0,1,WHL,9,1984-85,19,1
22,Binghamton Whalers,0,0,0,AHL,3,1985-86,20,0
