pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kamloops Jr. Oilers,2,0,3,WHL,7,1982-83,16,1
4,Kamloops Jr. Oilers,2,0,6,WHL,13,1983-84,17,4
0,Kamloops Jr. Oilers,0,0,0,M-Cup,4,1983-84,17,0
14,Kamloops Blazers,9,0,13,WHL,15,1984-85,18,4
4,Kamloops Blazers,13,0,18,WHL,16,1985-86,19,5
16,Kamloops Blazers,1,0,2,M-Cup,5,1985-86,19,1
22,Kamloops Blazers,7,0,13,WHL,13,1986-87,20,6
24,Fort Wayne Komets,3,0,4,IHL,6,1987-88,21,1
49,Baltimore Skipjacks,2,0,3,AHL,11,1989-90,23,1
87,Fort Wayne Komets,4,0,8,IHL,18,1990-91,24,4
8,Milwaukee Admirals,2,0,4,IHL,5,1991-92,25,2
52,San Diego Gulls,0,0,0,IHL,6,1993-94,27,0
48,Milwaukee Admirals,5,0,6,IHL,15,1994-95,28,1
4,San Francisco Spiders,2,0,2,IHL,4,1995-96,29,0
