year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,16,13,12,18,0,ON-Jr.A,42,Shelburne Hornets,31
1996-97,17,10,15,18,0,OHL,63,Barrie Colts,28
1997-98,18,13,21,21,-1,OHL,63,Barrie Colts,34
1998-99,19,19,18,34,26,OHL,68,Barrie Colts,53
1999-00,20,8,8,4,2,AHL,53,Louisville Panthers,12
1999-00,20,1,0,1,2,UHL,2,Port Huron Border Cats,2
2000-01,21,1,25,2,-2,AHL,23,Louisville Panthers,3
2001-02,22,11,14,15,4,AHL,63,2 Teams,26
2001-02,22,3,4,6,9,AHL,22,Bridgeport Sound Tigers,9
2001-02,22,8,10,9,-5,AHL,41,Saint John Flames,17
2002-03,23,12,28,26,-9,AHL,79,Cincinnati Mighty Ducks,38
2003-04,24,4,66,11,-9,AHL,67,Cincinnati Mighty Ducks,15
2007-08,28,13,4,21,0,OHA-Sr.,15,Dundas Real McCoys,34
2008-09,29,20,13,43,0,OHA-Sr.,26,Dundas Real McCoys,63
2009-10,30,19,6,28,0,OHA-Sr.,17,Dundas Real McCoys,47
