average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:32,205,28,3,0,9,NHL,19,17,1,18,-6,116,12.5,9,7,2,0,0,41,2008-09,PHX,11,76,17,8,9.5,1212,78,[]
8:43,18,3,0,0,1,NHL,20,2,0,0,2,7,0,1,0,0,0,0,3,2009-10,PHX,1,17,2,0,14.3,122,14,[]
10:54,76,14,0,0,6,NHL,21,8,3,8,11,39,60.0,4,2,0,0,2,7,2010-11,PHX,4,42,10,3,10.3,371,34,[]
13:38,174,24,2,0,21,NHL,22,12,1,12,-2,86,50.0,11,1,0,0,1,29,2011-12,PHX,11,108,13,14,12.8,1118,82,[]
18:29,137,26,2,0,17,NHL,23,15,1,12,0,83,9.1,4,10,3,0,4,27,2012-13,PHX,7,77,19,13,8.4,887,0,[]
17:25,284,51,1,0,16,NHL,24,21,3,20,-9,166,42.9,14,4,5,0,11,33,2013-14,PHX,19,105,32,18,11.4,1428,82,[]
17:29,150,28,2,0,9,NHL,25,5,0,6,-10,79,0.0,11,2,3,0,9,24,2014-15,ARI,14,66,14,14,17.7,787,45,[]
18:30,309,51,5,0,31,NHL,26,18,1,12,-33,166,33.3,14,2,3,0,16,38,2015-16,TOT,17,50,34,32,10.2,1481,80,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]"
18:37,260,39,4,0,21,NHL,26,11,0,10,-28,144,0.0,10,1,3,0,15,31,2015-16,ARI,13,43,26,28,9.0,1155,62,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]"
18:07,49,12,1,0,10,NHL,26,7,1,2,-5,22,50.0,4,1,0,0,1,7,2015-16,COL,4,7,8,4,18.2,326,18,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]"
14:21,223,26,2,1,34,NHL,27,15,5,10,0,122,27.8,9,13,0,0,1,31,2016-17,SJS,10,71,16,37,8.2,1162,81,[]
