year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1929-30,18,0,8,2,0,M-Cup,5,Calgary Canadians,2
1930-31,19,10,19,4,0,M-Cup,8,Calgary Canadians,14
1931-32,20,1,0,2,0,ASHL,3,Calgary Bronks,3
1931-32,20,8,12,5,0,Al-Cup,11,Calgary Bronks,13
1932-33,21,3,6,1,0,ASHL,5,Calgary Bronks,4
1932-33,21,2,2,2,0,Al-Cup,2,Calgary Bronks,4
1933-34,22,0,0,0,0,IHL,4,Syracuse Stars,0
1943-44,32,3,4,2,0,WCSHL,3,Calgary Combines,5
1943-44,32,6,0,3,0,PCHL,3,Vancouver St. Regis,9
1948-49,37,10,0,2,0,WCSHL,8,Regina Capitals,12
1948-49,37,3,18,8,0,Al-Cup,14,Regina Capitals,11
