pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Yorkton Terriers,5,0,17,S-SSHL,17,1935-36,17,12
16,Yorkton Terriers,8,0,21,S-SSHL,24,1936-37,18,13
29,Yorkton Terriers,24,0,51,S-SSHL,24,1937-38,19,27
14,Yorkton Terriers,17,0,49,SSHL,31,1939-40,21,32
16,Yorkton Terriers,18,0,44,SSHL,30,1940-41,22,26
4,Yorkton Terriers,2,0,5,SSHL,4,1941-42,23,3
10,Flin Flon Bombers,11,0,19,SSHL,22,1942-43,24,8
0,Moose Jaw Victorias,4,0,16,SSHL,5,1943-44,25,12
4,2 Teams,10,0,21,PCHL,13,1943-44,25,11
0,Seattle Ironmen,3,0,5,PCHL,2,1943-44,25,2
4,New Westminster Spitfires,7,0,16,PCHL,11,1943-44,25,9
8,2 Teams,17,0,30,AHL,21,1944-45,26,13
4,Providence Reds,6,0,13,AHL,8,1944-45,26,7
4,Cleveland Barons,11,0,17,AHL,13,1944-45,26,6
16,3 Teams,26,0,41,AHL,50,1945-46,27,15
6,Cleveland Barons,5,0,7,AHL,11,1945-46,27,2
4,New Haven Ramblers,12,0,16,AHL,22,1945-46,27,4
6,St. Louis Flyers,9,0,18,AHL,17,1945-46,27,9
21,2 Teams,25,0,53,AHL,64,1946-47,28,28
17,St. Louis Flyers,16,0,37,AHL,49,1946-47,28,21
4,Providence Reds,9,0,16,AHL,15,1946-47,28,7
12,Providence Reds,52,0,97,AHL,64,1947-48,29,45
16,Providence Reds,55,0,89,AHL,68,1948-49,30,34
4,Providence Reds,30,0,50,AHL,52,1949-50,31,20
12,Hamilton Tigers,16,0,31,OMHL,28,1950-51,32,15
