pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Yorkton Terriers,1,0,6,S-SSHL,3,1935-36,17,5
6,Yorkton Terriers,1,0,6,S-SSHL,7,1936-37,18,5
4,Yorkton Terriers,2,0,5,S-SSHL,5,1937-38,19,3
10,Yorkton Terriers,1,0,4,SSHL,5,1939-40,21,3
2,Yorkton Terriers,4,0,13,SSHL,9,1940-41,22,9
6,Flin Flon Bombers,5,0,12,SSHL,8,1942-43,24,7
5,New Westminster Spitfires,5,0,11,PCHL,3,1943-44,25,6
6,New Westminster Royals,12,0,17,Al-Cup,15,1943-44,25,5
4,Cleveland Barons,3,0,4,AHL,12,1944-45,26,1
4,Providence Reds,2,0,3,AHL,5,1947-48,29,1
14,Providence Reds,7,0,11,AHL,14,1948-49,30,4
4,Providence Reds,2,0,2,AHL,3,1949-50,31,0
4,Hamilton Tigers,4,0,6,OMHL,8,1950-51,32,2
