pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Belle Tire U16,39,0,53,T1EHL U16,40,2011-12,15,14
16,Youngstown Phantoms,24,-17,41,USHL,62,2012-13,16,17
0,USA U19,3,0,5,WJAC-19,4,2013-14,17,2
0,USA U18,3,8,7,WJC-18,7,2013-14,17,4
2,USA U18,1,1,3,Hlinka Memor,5,2013-14,17,2
12,Youngstown Phantoms,43,-15,74,USHL,56,2013-14,17,31
6,Youngstown Phantoms,46,3,80,USHL,56,2014-15,18,34
0,USA U19,1,0,2,WJAC-19,4,2014-15,18,1
0,USA,2,-3,2,WC,5,2015-16,19,0
6,Michigan,36,34,71,NCAA,38,2015-16,19,35
14,Manitoba Moose,19,-8,44,AHL,52,2016-17,20,25
