year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,16,7,6,6,0,MJHL,7,Winnipeg Monarchs,13
1945-46,17,8,2,2,0,MJHL,9,Winnipeg Monarchs,10
1946-47,18,20,20,27,0,OHA-Jr.,30,Stratford Kroehlers,47
1947-48,19,11,18,27,0,QSHL,47,Montreal Royals,38
1948-49,20,4,2,16,0,AHL,24,2 Teams,20
1948-49,20,0,0,0,0,AHL,4,Buffalo Bisons,0
1948-49,20,4,2,16,0,AHL,20,Washington Lions,20
1949-50,21,3,0,5,0,AHL,26,Cincinnati Mohawks,8
1949-50,21,1,6,11,0,PCHL,24,Victoria Cougars,12
1950-51,22,1,0,3,0,AHL,5,Springfield Indians,4
1950-51,22,12,25,20,0,CBMHL,26,Sydney Millionaires,32
1950-51,22,2,9,7,0,Alx-Cup,12,Sydney Millionaires,9
1951-52,23,26,56,44,0,MMHL,86,Sydney Millionaires,70
1952-53,24,18,24,48,0,MMHL,74,Sydney Millionaires,66
1953-54,25,32,30,48,0,MMHL,70,Sydney Millionaires,80
1954-55,26,4,8,15,0,WHL,35,Saskatoon Quakers,19
1954-55,26,7,4,8,0,IHL,23,Grand Rapids Rockets,15
1955-56,27,12,14,34,0,NOHA,60,Sault Ste. Marie Greyhounds,46
