year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,18,6,2,5,0,Fin-Jr.,5,Ilves Tampere Jr.,11
1980-81,18,0,0,0,0,Finland,2,Ilves Tampere,0
1981-82,19,2,0,4,0,Fin-Jr.,2,Ilves Tampere Jr.,6
1982-83,20,0,0,2,0,Finland,2,Ilves Tampere,2
1983-84,21,2,0,2,0,Finland,2,Ilves Tampere,4
1984-85,22,3,5,4,0,Finland,9,Ilves Tampere,7
1987-88,25,0,2,2,0,Finland,3,Ilves Tampere,2
1988-89,26,4,2,8,0,Finland,5,Ilves Tampere,12
1989-90,27,1,4,4,0,Finland,7,Ilves Tampere,5
1990-91,28,1,2,1,0,Sweden-2,6,IK Vita Hasten Norrkoping,2
1992-93,30,1,2,1,0,Italy,3,HC Fassa Canazel,2
1993-94,31,0,2,2,0,Finland,4,Ilves Tampere,2
1995-96,33,1,18,3,0,Finland,9,HPK Hameenlinna,4
1996-97,34,2,4,3,0,Finland,7,HPK Hameenlinna,5
