year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1927-28,18,0,0,1,0,N-SJHL,1,Saskatoon Hilltops,1
1927-28,18,0,0,0,0,S-SSHL,2,Saskatoon Tigers,0
1929-30,20,4,8,0,0,N-SSHL,10,Biggar Nationals,4
1930-31,21,7,18,3,0,N-SSHL,19,North Battleford Beavers,10
1931-32,22,2,30,0,0,Can-Am,37,Bronx Tigers,2
1932-33,23,8,90,3,0,Can-Am,46,New Haven Eagles,11
1934-35,25,8,30,2,0,IHL,30,Buffalo Bisons,10
1935-36,26,4,32,3,0,IHL,43,2 Teams,7
1935-36,26,3,13,1,0,IHL,16,Rochester Cardinals,4
1935-36,26,1,19,2,0,IHL,27,London Tecumsehs,3
1936-37,27,7,53,1,0,PCHL,32,Spokane Clippers,8
1937-38,28,3,42,2,0,PCHL,34,Spokane Clippers,5
1939-40,30,4,32,4,0,SSHL,22,2 Teams,8
1939-40,30,0,11,0,0,SSHL,8,Saskatoon Quakers,0
1939-40,30,4,21,4,0,SSHL,14,Yorkton Terriers,8
1940-41,31,4,30,9,0,SSHL,31,Yorkton Terriers,13
