pim,team,assists,plus_minus,points,league,games_played,year,age,goals
21,Port Coquitlam Buckeroos,2,0,4,PIJHL,8,2000-01,16,2
39,Red Deer Rebels,1,-5,3,WHL,23,2001-02,17,2
40,Red Deer Rebels,6,8,13,WHL,22,2002-03,18,7
24,Red Deer Rebels,9,-4,14,WHL,19,2003-04,19,5
8,Red Deer Rebels,5,-2,7,WHL,7,2004-05,20,2
2,Norfolk Admirals,0,-2,1,AHL,6,2004-05,20,1
7,Norfolk Admirals,0,-1,0,AHL,4,2005-06,21,0
21,Norfolk Admirals,0,-4,1,AHL,6,2006-07,22,1
28,Rockford IceHogs,2,4,3,AHL,12,2007-08,23,1
-1,Chicago Wolves,0,4,1,AHL,5,2014-15,30,1
