average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,21,3,0,NHL,20,10,34,16,103,10,1,0,0,1971-72,TOT,11,10,[],10.7,,74
,5,0,0,NHL,20,2,9,0,29,3,0,0,0,1971-72,STL,3,2,[],10.3,,15
,16,3,0,NHL,20,8,25,16,74,7,1,0,0,1971-72,NYR,8,8,[],10.8,,59
,19,1,0,NHL,21,8,50,-4,65,8,1,0,2,1972-73,NYR,9,10,[],13.8,,50
,23,1,1,NHL,22,12,51,-6,60,5,1,0,4,1973-74,TOT,7,16,[],11.7,,50
,6,0,0,NHL,22,5,15,-8,23,0,1,0,0,1973-74,NYR,1,5,[],4.3,,29
,17,1,1,NHL,22,7,36,2,37,5,0,0,4,1973-74,LAK,6,11,[],16.2,,21
,39,2,0,NHL,23,31,103,19,157,5,2,0,1,1974-75,LAK,7,32,[],4.5,,0
,19,1,0,NHL,24,9,16,-1,61,8,0,0,2,1975-76,LAK,8,11,[],13.1,,38
,27,2,1,NHL,25,11,25,5,99,14,0,0,1,1976-77,LAK,15,12,[],15.2,,68
,56,2,0,NHL,26,16,80,-15,153,15,4,0,21,1977-78,TOT,19,37,[],12.4,,75
,2,0,0,NHL,26,0,4,0,8,2,0,0,0,1977-78,LAK,2,0,[],25.0,,5
,54,2,0,NHL,26,16,76,-15,145,13,4,0,21,1977-78,PIT,17,37,[],11.7,,70
,11,0,0,NHL,27,6,6,-4,35,3,0,0,2,1978-79,ATF,3,8,[],8.6,,30
