giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,7,0,23,3,12,7,1,8,0,83,NYI,3,66.7,[],14.3,1,0,-3,1,6,0,2008-09,7,11:48,0,0,0,0
3,NHL,16,0,26,49,25,17,5,19,0,199,TBL,3,41.0,[],11.8,2,3,2,2,34,0,2011-12,7,12:28,0,4,1,2
0,NHL,1,0,27,0,0,0,0,0,0,10,PIT,0,0,[],0,0,0,0,0,0,0,2012-13,1,10:24,0,0,0,0
3,NHL,28,2,28,143,42,24,9,45,1,290,TOR,4,44.6,[],16.7,4,5,-3,4,115,0,2013-14,16,10:22,0,4,0,4
8,NHL,54,0,29,268,85,46,5,75,0,597,TOR,18,52.2,[],4.3,2,3,-9,2,293,0,2014-15,25,11:04,0,12,0,3
0,NHL,1,0,31,8,0,0,0,0,0,7,NSH,0,0.0,[],0,0,0,0,0,0,0,2016-17,2,7:20,0,0,0,0
