year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,16,5,8,4,0,EJC-A,6,Sweden,9
1988-89,17,10,18,8,0,Sweden-2,25,Nacka HK,18
1988-89,17,6,14,2,0,EJC-A,6,Sweden,8
1989-90,18,10,16,8,0,Sweden,34,Djurgardens IF Stockholm,18
1989-90,18,5,6,2,0,WJC-A,7,Sweden,7
1989-90,18,0,0,0,0,WEC-A,4,Sweden,0
1990-91,19,7,12,5,0,EJC-A,10,Sweden,12
1991-92,20,2,16,4,0,Can-Cup,6,Sweden,6
1991-92,20,2,8,6,0,WC-A,8,Sweden,8
1993-94,22,5,4,9,0,WC-A,8,Sweden,14
1994-95,23,7,14,2,0,Sweden,12,Djurgardens IF Stockholm,9
1996-97,25,4,4,3,0,W-Cup,4,Sweden,7
1997-98,26,3,4,0,0,Olympics,4,Sweden,3
1997-98,26,5,6,6,0,WC-A,10,Sweden,11
2000-01,29,0,2,1,2,WC-A,2,Sweden,1
2001-02,30,5,10,4,4,Olympics,4,Sweden,9
2002-03,31,6,10,4,8,WC-A,7,Sweden,10
2004-05,33,1,0,5,1,W-Cup,4,Sweden,6
2005-06,34,3,4,5,1,Olympics,8,Sweden,8
