pim,team,assists,plus_minus,points,league,games_played,year,age,goals
42,MoDo HK Ornskoldsvik Jr.,12,0,27,Swe-Jr.,30,1989-90,16,15
4,MoDo HK Ornskoldsvik,1,0,1,Sweden,1,1989-90,16,0
56,MoDo HK Ornskoldsvik Jr.,64,0,102,Swe-Jr.,39,1990-91,17,38
22,MoDo HK Ornskoldsvik,10,0,17,Sweden,23,1990-91,17,7
16,Sweden,12,0,17,EJC-A,6,1990-91,17,5
78,MoDo HK Ornskoldsvik,18,0,27,Sweden,39,1991-92,18,9
30,Sweden,8,0,11,WJC-A,7,1991-92,18,3
6,Sweden,2,0,6,WC-A,8,1991-92,18,4
4,MoDo HK Ornskoldsvik Jr.,3,0,3,Swe-Jr.,2,1992-93,19,0
92,MoDo HK Ornskoldsvik,24,0,47,Sweden,39,1992-93,19,23
8,Sweden,24,0,31,WJC-A,7,1992-93,19,7
12,Sweden,1,0,2,WC-A,8,1992-93,19,1
82,MoDo HK Ornskoldsvik,26,0,44,Sweden,39,1993-94,20,18
6,Sweden,6,0,8,Olympics,8,1993-94,20,2
20,MoDo HK Ornskoldsvik,9,0,14,Sweden,11,1994-95,21,5
6,Sweden,4,0,5,W-Cup,4,1996-97,23,1
6,Sweden,4,0,5,Olympics,4,1997-98,24,1
0,Sweden,5,0,11,WC-A,7,1997-98,24,6
6,Sweden,5,5,9,WC-A,8,2002-03,29,4
2,Sweden,1,0,1,WC-A,2,2003-04,30,0
0,Sweden,2,-6,3,W-Cup,4,2004-05,31,1
88,MODO Hockey Ornskoldsvik,26,0,39,Sweden,33,2004-05,31,13
0,Sweden,6,1,6,Olympics,6,2005-06,32,0
0,MODO Hockey Ornskoldsvik,2,0,3,Sweden,3,2008-09,35,1
66,MODO Hockey Ornskoldsvik,19,0,30,Sweden,23,2009-10,36,11
2,Sweden,1,0,1,Olympics,4,2009-10,36,0
