assists,team,goals,year,games_played,points,pim,age,plus_minus,league
19,Portland Winter Hawks,13,1981-82,15,32,4,17,0,WHL
3,Portland Winter Hawks,2,1981-82,4,5,2,17,0,M-Cup
12,Portland Winter Hawks,6,1982-83,14,18,12,18,0,WHL
6,Portland Winter Hawks,5,1982-83,4,11,2,18,0,M-Cup
12,Portland Winter Hawks,9,1983-84,14,21,10,19,0,WHL
2,New Haven Nighthawks,3,1985-86,5,5,7,21,0,AHL
9,IK VIK Hockey Vasteras,11,1987-88,14,20,12,23,0,Sweden-2
0,Vasteras IK,2,1988-89,4,2,0,24,0,Sweden-Q
