game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-1,7,0,33,69,11,1,2009-10,1,0,0,0,MTL,,2,11,NHL
1,8.3,-1,12,1,34,110,7,1,2010-11,2,0,1,0,MTL,,0,22,NHL
