pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,University of Toronto,5,0,10,OQAA,10,1968-69,19,5
22,University of Toronto,13,0,16,OQAA,10,1969-70,20,3
0,University of Toronto,0,0,1,OQAA,1,1970-71,21,1
33,Springfield Kings,5,0,12,AHL,34,1970-71,21,7
47,Springfield Kings,20,0,24,AHL,48,1971-72,22,4
49,Richmond Robins,19,0,29,AHL,38,1973-74,24,10
21,Richmond Robins,1,0,1,AHL,5,1974-75,25,0
49,Philadelphia Firebirds,55,0,86,NAPro,59,1974-75,25,31
33,2 Teams,31,0,48,NAPro,48,1975-76,26,17
9,Philadelphia Firebirds,8,0,12,NAPro,13,1975-76,26,4
24,Cape Cod Codders,23,0,36,NAPro,35,1975-76,26,13
58,HIFK Helsinki,16,0,27,Finland,35,1976-77,27,11
0,Philadelphia Firebirds,0,0,0,AHL,3,1978-79,29,0
