age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
18,,0.0,0,1,1,NHL,11,0,1974-75,0,12,0,,0,7,,MTL,1
19,SC,0.0,0,1,0,NHL,10,0,1975-76,0,3,0,,0,27,,MTL,1
20,SC,21.4,3,0,5,NHL,0,0,1976-77,0,14,3,,0,9,,MTL,3
21,SC,28.6,2,1,0,NHL,5,0,1977-78,1,7,2,,0,16,,MTL,3
22,SC,12.5,3,4,0,NHL,13,0,1978-79,1,24,3,,0,13,,MTL,7
23,,0.0,0,11,7,NHL,10,0,1979-80,0,28,0,,0,14,,MTL,11
24,,0.0,0,0,-5,NHL,3,0,1980-81,0,3,0,,0,9,,MTL,0
25,,40.0,4,1,3,NHL,5,0,1981-82,1,10,4,,0,24,,MTL,5
26,,0.0,0,1,-2,NHL,3,0,1982-83,0,6,0,,0,7,,MTL,1
27,,18.8,6,3,3,NHL,15,0,1983-84,1,32,6,,0,31,,MTL,9
28,,8.3,1,6,2,NHL,12,0,1984-85,0,24,2,,1,30,,MTL,8
