average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,27,0,0,0,NHL,21,17,0,23,-4,75,0,4,0,2,0,4,0,1997-98,MDA,6,0,21,0,8.0,,61,[]
15:31,0,25,1,1,0,NHL,22,12,0,47,-12,112,0,5,0,5,0,2,0,1998-99,MDA,11,0,14,0,9.8,1164,75,[]
16:54,0,39,1,0,0,NHL,23,18,0,24,5,137,0,12,0,1,1,7,0,1999-00,MDA,13,0,26,0,9.5,1352,80,[]
18:15,0,40,1,0,0,NHL,24,19,0,38,-23,159,0,6,0,4,0,11,0,2000-01,MDA,10,0,30,0,6.3,1496,82,[]
17:01,0,48,4,1,0,NHL,25,21,0,24,-1,164,0,14,0,3,1,8,0,2001-02,MDA,18,0,30,0,11.0,1344,79,[]
14:28,0,33,2,1,0,NHL,26,12,0,34,-8,131,0,9,0,3,1,7,0,2002-03,TOT,13,0,20,0,9.9,1157,80,[]
14:18,0,21,1,0,0,NHL,26,8,0,12,-4,77,0,6,0,1,0,6,0,2002-03,MDA,7,0,14,0,9.1,715,50,[]
14:43,0,12,1,1,0,NHL,26,4,0,22,-4,54,0,3,0,2,1,1,0,2002-03,FLA,6,0,6,0,11.1,442,30,[]
14:12,0,19,2,0,0,NHL,27,10,0,24,-2,75,0,5,0,1,2,1,0,2003-04,FLA,6,0,13,0,8.0,795,56,[]
16:26,0,49,5,0,0,NHL,29,13,0,40,4,214,0,17,0,8,1,10,0,2005-06,CAR,25,0,24,0,11.7,1282,78,[]
17:10,0,41,2,3,0,NHL,30,18,0,52,0,217,0,11,0,2,2,5,0,2006-07,NYR,16,0,25,0,7.4,1373,80,[]
16:52,255,49,1,0,30,NHL,31,20,364,32,2,137,56.1,5,285,8,1,15,27,2007-08,CAR,13,33,36,28,9.5,996,59,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-72'}]"
16:48,254,43,2,2,44,NHL,32,15,457,20,11,139,51.7,16,427,4,3,3,54,2008-09,CAR,22,41,21,25,15.8,1159,69,[]
18:45,368,48,2,2,48,NHL,33,21,568,34,-7,195,51.2,12,542,2,1,10,53,2009-10,TOT,16,70,32,35,8.2,1519,81,[]
19:02,272,40,1,2,33,NHL,33,19,437,26,0,137,49.3,9,450,1,1,8,42,2009-10,CAR,12,58,28,25,8.8,1142,60,[]
17:59,96,8,1,0,15,NHL,33,2,131,8,-7,58,58.7,3,92,1,0,2,11,2009-10,OTT,4,12,4,10,6.9,378,21,[]
18:02,287,39,2,4,36,NHL,34,11,473,34,-14,150,56.1,3,370,5,0,16,43,2010-11,MIN,12,39,27,34,8.0,1406,78,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-40'}]"
18:56,267,35,0,0,39,NHL,35,16,627,24,-10,164,53.2,10,551,4,0,5,37,2011-12,MIN,14,46,21,31,8.5,1382,73,[]
15:53,140,27,0,0,18,NHL,36,16,245,10,9,79,54.7,7,203,0,0,4,14,2012-13,MIN,7,18,20,24,8.9,667,42,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-35'}]"
15:30,230,39,2,0,22,NHL,37,21,438,32,4,134,56.7,9,334,1,0,8,30,2013-14,NSH,10,18,29,40,7.5,1193,77,[]
13:01,162,25,1,0,18,NHL,38,14,155,16,8,90,54.0,7,132,0,0,4,26,2014-15,NSH,7,10,18,22,7.8,807,62,[]
13:53,183,32,4,3,41,NHL,39,13,582,20,5,118,55.7,13,462,0,3,0,19,2015-16,PIT,16,40,16,20,13.6,1138,82,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-34'}]"
13:55,155,31,2,2,27,NHL,40,16,440,30,4,93,51.2,9,419,2,0,2,20,2016-17,PIT,13,36,18,32,14.0,1002,72,"[{'link': '/awards/voting-2017.html#byng', 'name': 'Byng-32'}, {'link': '/awards/voting-2017.html#selke', 'name': 'Selke-48'}]"
