shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
100.0,1974-75,0,0,,0,1,0,1,1,0,NYR,1,20,0,NHL,0,,1,1,[],0
14.0,1975-76,6,3,,0,50,1,5,-5,4,NYR,7,21,1,NHL,0,,36,11,[],2
7.1,1977-78,14,0,,0,28,0,1,-1,1,EDO,2,23,0,WHA,0,,22,3,[],1
