giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,82,1,20,0,0,98,29,0,7,1109,VAN,0,0,[],9.2,7,20,-2,9,0,0,2000-01,0,13:31,2,38,0,13
0,NHL,82,1,21,0,0,78,36,0,6,1050,VAN,0,0,[],20.5,13,20,9,16,0,0,2001-02,0,12:48,3,36,0,14
0,NHL,78,1,22,0,0,81,39,0,15,1089,VAN,0,0,[],9.9,3,31,9,8,0,1,2002-03,0,13:58,4,38,0,16
0,NHL,76,2,23,0,0,99,42,0,11,1067,VAN,0,0,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-55'}]",11.1,9,31,23,11,0,0,2003-04,0,14:02,2,32,0,20
0,NHL,82,0,25,0,0,113,75,0,27,1386,VAN,0,0,[],15.9,12,57,11,18,0,1,2005-06,0,16:54,5,56,2,28
0,NHL,82,2,26,0,0,134,81,0,34,1511,VAN,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-33'}]",7.5,9,71,19,10,0,0,2006-07,0,18:26,1,66,0,37
56,NHL,82,2,27,726,233,141,76,19,25,1600,VAN,31,47.0,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-55'}]",10.6,10,61,6,15,643,1,2007-08,15,19:31,4,56,0,36
62,NHL,82,8,28,682,223,143,82,17,22,1601,VAN,42,49.3,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-35'}]",15.4,18,60,22,22,664,0,2008-09,16,19:31,4,48,0,38
42,NHL,82,5,29,771,262,166,0,13,23,1614,VAN,44,49.5,"[{'link': '/awards/nhl_all_star.html#2010', 'name': None}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-7'}, {'link': '/awards/hart.html#2010', 'name': None}, {'link': '/awards/ross.html#2010', 'name': None}, {'link': '/awards/voting-2010.html#selke', 'name': 'Selke-49'}]",17.5,23,0,35,29,756,2,2009-10,13,19:41,4,48,0,60
38,NHL,82,4,30,666,257,157,94,15,27,1579,VAN,43,52.0,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-8'}, {'link': '/awards/nhl_all_star.html#2011', 'name': None}, {'link': '/awards/voting-2011.html#byng', 'name': 'Byng-11'}, {'link': '/awards/voting-2011.html#hart', 'name': 'Hart-10'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-23'}]",12.1,11,0,26,19,721,0,2010-11,21,19:16,8,40,0,48
37,NHL,82,6,31,650,209,113,81,32,19,1565,VAN,31,50.1,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-21'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-30'}]",12.4,6,0,23,14,652,0,2011-12,17,19:05,8,52,0,48
19,NHL,0,1,32,451,114,70,45,22,12,929,VAN,21,49.4,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-24'}, {'link': '/awards/voting-2013.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-2013.html#selke', 'name': 'Selke-24'}]",15.7,9,34,19,11,440,1,2012-13,9,19:21,1,24,0,22
36,NHL,70,1,33,523,177,97,50,43,14,1447,VAN,22,52.3,[],11.3,7,39,3,11,574,0,2013-14,19,20:40,4,42,0,25
37,NHL,82,0,34,848,162,101,73,23,20,1526,VAN,33,45.5,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2015.html#byng', 'name': 'Byng-14'}, {'link': '/awards/voting-2015.html#selke', 'name': 'Selke-37'}]",17.8,13,55,11,18,708,0,2014-15,24,18:37,5,22,0,35
50,NHL,74,0,35,727,157,99,55,9,15,1360,VAN,23,46.0,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-26'}, {'link': '/awards/clancy.html#2016', 'name': None}]",11.1,5,44,0,11,620,1,2015-16,19,18:23,5,24,0,29
52,NHL,0,4,36,635,160,99,50,15,14,1561,VAN,29,49.0,"[{'link': '/awards/voting-2017.html#byng', 'name': 'Byng-36'}]",15.2,14,35,-27,15,611,0,2016-17,11,19:02,1,28,0,21
