assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Skelleftea AIK,0,1977-78,5,0,8,26,0,Sweden
0,Skelleftea AIK,0,1979-80,1,0,0,28,0,Sweden
0,Skelleftea AIK,1,1980-81,3,1,11,29,0,Sweden
