pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,Laval Leafs,18,0,34,QAHA,32,1990-91,15,16
52,Lac St-Louis Lions,14,0,35,QAAA,42,1991-92,16,21
44,Laval Titan,25,0,41,QMJHL,62,1992-93,17,16
0,Canada,5,0,6,U-18,5,1992-93,17,1
81,Laval Titan,57,0,85,QMJHL,68,1993-94,18,28
78,Laval Titan,31,0,47,QMJHL,56,1994-95,19,16
115,Granby Predateurs,51,0,105,QMJHL,67,1995-96,20,54
10,Binghamton Rangers,15,0,30,AHL,39,1996-97,21,15
44,Hartford Wolf Pack,26,19,47,AHL,66,1997-98,22,21
56,Hartford Wolf Pack,19,0,39,AHL,72,1998-99,23,20
48,Hartford Wolf Pack,17,14,32,AHL,51,1999-00,24,15
34,2 Teams,18,-5,34,IHL,73,2000-01,25,16
26,Manitoba Moose,14,0,24,IHL,58,2000-01,25,10
8,Detroit Vipers,4,-5,10,IHL,15,2000-01,25,6
26,ERC Ingolstadt,5,0,9,German-2,15,2001-02,26,4
14,Bracknell Bees,9,0,15,Britain,15,2001-02,26,6
8,2 Teams,2,-11,4,AHL,16,2002-03,27,2
110,2 Teams,47,31,71,ECHL,56,2002-03,27,24
102,Louisiana IceGators,43,31,64,ECHL,48,2002-03,27,21
0,Hershey Bears,1,1,1,AHL,3,2002-03,27,0
8,Lowell Lock Monsters,1,-12,3,AHL,13,2002-03,27,2
8,Richmond Renegades,4,0,7,ECHL,8,2002-03,27,3
42,Laval Chiefs,39,0,62,QNAHL,52,2005-06,30,23
77,Fort Wayne Komets,35,0,57,UHL,69,2006-07,31,22
32,2 Teams,24,0,37,QNAHL,47,2007-08,32,13
20,Sherbrooke Saint-Francois,10,0,17,QNAHL,25,2007-08,32,7
12,Thetford Mines Isothermic,14,0,20,QNAHL,22,2007-08,32,6
