pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Calgary Wanderers,0,0,1,Big-4,2,1919-20,18,1
0,Seattle Metropolitans,0,0,0,PCHA,2,1921-22,20,0
4,Seattle Metropolitans,0,0,0,PCHA,2,1923-24,22,0
12,Victoria Cougars,0,0,0,WCHL,4,1924-25,23,0
6,Victoria Cougars,1,0,3,St-Cup,4,1924-25,23,2
10,Victoria Cougars,0,0,2,WHL,4,1925-26,24,2
14,Victoria Cougars,0,0,0,St-Cup,4,1925-26,24,0
23,Detroit Olympics,1,0,2,Can-Pro,7,1928-29,27,1
16,London Tecumsehs,0,0,0,IHL,6,1932-33,31,0
10,Portland Buckaroos,0,0,1,NWHL,3,1934-35,33,1
