average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,1,0,NHL,20,0,2,1,5,2,0,0,0,1989-90,MTL,2,0,[],40.0,,6
,25,3,0,NHL,21,15,20,2,55,5,1,0,4,1990-91,MTL,6,19,[],10.9,,54
,41,3,2,NHL,22,18,18,3,99,7,2,3,9,1991-92,HAR,11,30,[],11.1,,67
,85,1,3,NHL,23,30,62,-11,134,10,8,4,30,1992-93,HAR,21,64,[],15.7,,84
,58,3,1,NHL,24,21,37,-21,126,7,8,3,18,1993-94,HAR,16,42,[],12.7,,79
,37,1,0,NHL,25,22,18,-3,74,6,1,0,8,1994-95,HAR,7,30,[],9.5,,46
,63,1,0,NHL,26,24,39,8,135,14,6,2,17,1995-96,HAR,20,43,[],14.8,,81
,66,2,0,NHL,27,28,46,-16,142,14,8,2,14,1996-97,HAR,22,44,[],15.5,,81
,44,2,1,NHL,28,17,32,-7,138,10,6,4,6,1997-98,CGY,17,27,[],12.3,,81
18:58,37,3,1,NHL,29,11,18,-12,97,7,4,3,11,1998-99,CGY,12,25,[],12.4,1328,70
19:19,62,1,0,NHL,30,27,16,8,109,11,6,1,17,1999-00,VAN,17,45,[],15.6,1526,79
19:22,56,1,0,NHL,31,23,10,1,104,10,2,2,19,2000-01,VAN,12,44,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-40'}, {'link': '/awards/voting-2001.html#selke', 'name': 'Selke-43'}]",11.5,1278,66
17:27,50,1,0,NHL,32,22,22,5,64,4,7,0,17,2001-02,VAN,11,39,[],17.2,925,53
19:52,68,5,1,NHL,33,21,30,-4,113,10,9,2,25,2002-03,CBJ,20,48,"[{'link': '/awards/voting-2003.html#byng', 'name': 'Byng-44'}]",17.7,1569,79
19:18,26,0,0,NHL,34,6,26,-24,91,4,2,1,13,2003-04,CBJ,6,20,[],6.6,1119,58
13:13,12,0,0,NHL,36,4,14,-3,29,2,2,0,4,2005-06,WSH,4,8,[],13.8,410,31
