bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,Minor-ON,15,Brantford Classics,660,15,2,0,0,20,0,0,0,4,13,0,0,0,0,0,1997-98,0,1.82,0,0
0,ON-Jr.B,10,Brant County Golden Eagles,348,16,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1998-99,0,5.17,0,0
0,ON-Jr.A,14,Bowmanville Eagles,816,16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1998-99,0,3.68,0,0
0,OHL,1,Erie Otters,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-99,0,0.00,0,0
0,ON-Jr.A,2,Bowmanville Eagles,125,17,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1999-00,0,2.40,0,0
0,OHL,22,Erie Otters,948,17,7,0,0,48,0,0,1,1,8,0,0,0,0,0,1999-00,0,3.04,0,0
0,OHL,41,Erie Otters,2283,18,6,0,0,88,0,0,6,4,26,0,0,0,0,0,2000-01,0,2.31,0,0
0,OHL,43,Erie Otters,2277,19,13,0,4,128,0,0,1,3,24,4,0,0,0,.893,2001-02,1199,3.37,12,1071
0,OHL,50,2 Teams,2920,20,26,0,1,184,0,0,2,2,22,1,0,0,0,.894,2002-03,1728,3.78,9,1544
0,OHL,8,Erie Otters,426,20,6,0,0,24,0,0,0,1,2,0,0,0,0,.887,2002-03,213,3.38,5,189
0,OHL,42,Sault Ste. Marie Greyhounds,2494,20,20,0,1,160,0,0,2,1,20,1,0,0,0,.894,2002-03,1515,3.85,4,1355
0,AHL,12,Norfolk Admirals,695,21,4,0,0,26,0,0,1,0,5,0,0,0,0,.902,2003-04,264,2.24,4,238
0,ECHL,6,Gwinnett Gladiators,370,21,1,0,0,17,0,0,1,0,4,0,0,0,0,.894,2003-04,161,2.76,0,144
0,AHL,30,Norfolk Admirals,1595,22,10,0,0,66,0,0,2,4,14,0,0,0,0,.905,2004-05,695,2.48,4,629
0,ECHL,5,Atlantic City Boardwalk Bullies,272,22,2,0,0,9,0,0,1,0,2,0,0,0,0,.937,2004-05,143,1.99,0,134
0,AHL,28,Norfolk Admirals,1612,23,8,0,1,73,0,0,1,1,17,1,0,0,0,.909,2005-06,801,2.72,23,728
0,Swiss,41,HC Fribourg-Gotteron,2488,24,28,0,6,149,0,0,0,0,12,6,0,0,0,0,2006-07,0,3.59,12,0
0,AHL,25,Syracuse Crunch,1414,25,9,0,0,57,0,0,1,2,13,0,0,0,0,.913,2007-08,654,2.42,4,597
0,AHL,26,Toronto Marlies,1511,26,11,0,0,61,0,0,2,2,12,0,0,0,0,.913,2008-09,701,2.42,0,640
0,AHL,14,Toronto Marlies,727,27,8,0,1,38,0,0,1,0,3,1,0,0,0,.905,2009-10,398,3.14,4,360
0,KHL,4,Sibir Novosibirsk,120,27,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2009-10,0,3.50,2,0
0,Italy,31,SG Cortina,1830,28,19,0,0,101,0,0,0,0,12,0,0,0,0,0,2010-11,0,3.31,0,0
0,Austria,38,Szekesfehervar,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12,0,0,0,0
