average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,22,2,12,-1,18,2,0,0,0,1989-90,PHI,2,2,[],11.1,,16
,16,1,0,NHL,23,6,74,-3,86,5,3,0,2,1990-91,PHI,8,8,[],9.3,,67
,11,0,0,NHL,24,8,94,-3,55,3,0,0,0,1991-92,STL,3,8,[],5.5,,67
,4,1,0,NHL,25,2,59,-5,42,2,0,0,0,1992-93,STL,2,2,[],4.8,,53
,14,0,0,NHL,26,8,123,-14,73,5,0,1,0,1993-94,STL,5,9,[],6.8,,77
,5,0,0,NHL,27,4,93,9,28,0,0,1,0,1994-95,STL,0,5,[],0.0,,39
,11,0,0,NHL,28,9,190,3,86,2,0,0,0,1995-96,STL,2,9,[],2.3,,82
,8,0,0,NHL,29,5,122,-20,64,1,0,1,1,1996-97,TOT,1,7,[],1.6,,79
,2,0,0,NHL,29,2,11,-4,7,0,0,0,0,1996-97,STL,0,2,[],0.0,,11
,6,0,0,NHL,29,3,107,-16,52,1,0,1,1,1996-97,MTL,1,5,[],1.9,,60
,0,0,0,NHL,29,0,4,0,5,0,0,0,0,1996-97,PHX,0,0,[],0.0,,8
,6,0,0,NHL,30,5,106,-10,23,1,0,0,0,1997-98,PHX,1,5,[],4.3,,45
18:14,8,0,0,NHL,31,6,115,-23,53,2,0,0,0,1998-99,VAN,2,6,[],3.8,1477,81
21:36,12,0,0,NHL,32,8,67,8,48,2,0,1,1,1999-00,VAN,2,10,[],4.2,1750,81
19:24,11,1,0,NHL,33,6,63,-13,56,3,0,2,0,2000-01,VAN,3,8,[],5.4,1591,82
16:57,7,0,0,NHL,34,6,68,8,38,1,0,0,0,2001-02,VAN,1,6,[],2.6,1034,61
17:01,6,0,0,NHL,35,3,62,13,34,2,0,1,0,2002-03,VAN,2,4,[],5.9,1327,78
19:14,6,0,0,NHL,36,5,61,-6,57,1,0,0,0,2003-04,STL,1,5,[],1.8,1538,80
