pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Blaine Bengals,30,0,62,High-MN,28,1999-00,17,32
22,Lincoln Stars,33,0,80,USHL,55,2000-01,18,47
36,University of North Dakota,15,0,32,WCHA,36,2001-02,19,17
42,University of North Dakota,27,0,62,WCHA,43,2002-03,20,35
40,University of North Dakota,33,0,60,WCHA,41,2003-04,21,27
16,Binghamton Senators,36,16,70,AHL,75,2004-05,22,34
36,Binghamton Senators,24,-3,46,AHL,33,2005-06,23,22
31,Norfolk Admirals,33,6,66,AHL,35,2006-07,24,33
6,United States,3,-2,5,WC-A,7,2006-07,24,2
0,Providence Bruins,0,1,1,AHL,2,2007-08,25,1
48,Norfolk Admirals,26,-25,53,AHL,69,2008-09,26,27
16,Norfolk Admirals,19,2,40,AHL,42,2009-10,27,21
36,Barys Astana,23,0,45,KHL,40,2010-11,28,22
26,Barys Astana,32,0,59,KHL,49,2011-12,29,27
22,Barys Astana,20,0,40,KHL,48,2012-13,30,20
