pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Lincoln Stars,7,0,12,USHL,11,2000-01,18,5
2,Binghamton Senators,0,-2,1,AHL,6,2004-05,22,1
0,Norfolk Admirals,1,-2,2,AHL,3,2005-06,23,1
2,Barys Astana,1,0,1,KHL,4,2010-11,28,0
8,Barys Astana,5,0,5,KHL,7,2011-12,29,0
12,Barys Astana,3,0,7,KHL,7,2012-13,30,4
