pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Sault Ste. Marie Legion,51,0,103,NOHA,51,1994-95,14,52
52,Sault Ste. Marie Greyhounds,15,0,26,OHL,62,1995-96,15,11
76,London Knights,34,0,53,OHL,59,1996-97,16,19
110,London Knights,33,0,76,OHL,64,1997-98,17,43
41,London Knights,18,3,33,OHL,23,1998-99,18,15
8,Canada,3,0,4,WJC-A,7,1998-99,18,1
65,Saint John Flames,29,-11,58,AHL,76,1999-00,19,29
129,Saint John Flames,29,10,52,AHL,70,2000-01,20,23
36,Hartford Wolf Pack,36,27,71,AHL,61,2001-02,21,35
6,Hartford Wolf Pack,6,4,14,AHL,9,2002-03,22,8
36,A&O Asiago Hockey,20,0,38,Italy,35,2004-05,24,18
39,Wilkes-Barre Penguins,10,7,18,AHL,25,2005-06,25,8
12,Adler Mannheim,10,0,18,Germany,29,2006-07,26,8
67,Adler Mannheim,14,0,21,Germany,53,2007-08,27,7
44,EHC Biel-Bienne,16,0,34,Swiss,45,2008-09,28,18
10,EHC Biel-Bienne,3,0,9,Swiss-Q,7,2008-09,28,6
28,EHC Biel-Bienne,16,0,31,Swiss,41,2009-10,29,15
16,EHC Biel-Bienne,21,0,34,Swiss,47,2010-11,30,13
26,HC Geneve-Servette,16,0,33,Swiss,50,2011-12,31,17
20,HC Geneve-Servette,16,0,24,Swiss,41,2012-13,32,8
