average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
7:36,1,0,0,NHL,18,1,4,0,13,0,0,0,0,1998-99,CGY,0,1,[],0.0,152,20
10:06,0,0,0,NHL,19,0,0,-1,0,0,0,0,0,1999-00,CGY,0,0,[],0,20,2
9:25,0,0,0,NHL,20,0,6,-3,6,0,0,0,0,2000-01,CGY,0,0,[],0.0,47,5
8:31,0,0,0,NHL,21,0,0,-2,8,0,0,0,0,2001-02,NYR,0,0,[],0.0,85,10
11:46,19,0,0,NHL,22,8,16,-7,79,7,0,0,4,2002-03,TOT,7,12,[],8.9,742,63
7:16,6,0,0,NHL,22,3,6,-1,30,2,0,0,1,2002-03,NYR,2,4,[],6.7,262,36
17:46,13,0,0,NHL,22,5,10,-6,49,5,0,0,3,2002-03,PIT,5,8,[],10.2,480,27
17:58,34,1,2,NHL,23,10,54,-46,163,8,6,2,6,2003-04,PIT,16,18,[],9.8,1312,73
10:10,7,0,0,NHL,25,4,22,-4,50,2,1,0,0,2005-06,TOT,3,4,[],6.0,478,47
13:06,0,0,0,NHL,25,0,10,-5,18,0,0,0,0,2005-06,PIT,0,0,[],0.0,262,20
7:18,1,0,0,NHL,25,1,4,-2,1,0,0,0,0,2005-06,ATL,0,1,[],0.0,44,6
8:11,6,0,0,NHL,25,3,8,3,31,2,1,0,0,2005-06,WSH,3,3,[],9.7,172,21
10:26,2,0,0,NHL,26,1,2,3,15,1,0,0,0,2006-07,WSH,1,1,[],6.7,104,10
