even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,4,BUF,4,2,20,1,,NHL,0,21,,1980-81,7,19.0,,3,8,-3
0,1,BUF,0,2,21,0,,NHL,0,5,,1981-82,3,0.0,,0,1,-3
0,0,WSH,0,2,22,0,,NHL,0,7,,1982-83,4,0.0,,0,0,-1
2,2,WSH,3,4,23,0,,NHL,0,15,,1983-84,8,20.0,,1,5,-4
1,0,WSH,1,0,24,1,,NHL,0,9,,1984-85,5,11.1,,0,1,-1
3,6,WSH,4,11,25,0,,NHL,0,26,,1985-86,9,15.4,,1,10,4
0,3,WSH,0,7,26,0,,NHL,0,16,,1986-87,6,0.0,,0,3,2
