assists,team,goals,year,games_played,points,pim,age,plus_minus,league
18,Chicoutimi Sagueneens,11,1976-77,68,29,15,16,0,QMJHL
33,Chicoutimi Sagueneens,17,1977-78,59,50,25,17,0,QMJHL
70,Sherbrooke Castors,50,1978-79,70,120,63,18,0,QMJHL
36,Sherbrooke Castors,28,1979-80,45,64,50,19,0,QMJHL
18,Rochester Americans,14,1980-81,21,32,19,20,0,AHL
12,Rochester Americans,5,1981-82,14,17,10,21,0,AHL
29,SC Bern,24,1988-89,36,53,0,28,0,Swiss
30,SC Bern,31,1989-90,36,61,0,29,0,Swiss
16,SC Bern,27,1990-91,36,43,0,30,0,Swiss
0,Canada,0,1990-91,1,0,0,30,0,Nat-Tm
23,SC Bern,16,1991-92,30,39,100,31,0,Swiss
