shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
22.2,1980-81,34,15,,0,72,5,12,-6,20,BUF,16,20,1,NHL,0,,49,36,[],4
18.4,1981-82,30,16,,0,114,2,18,6,18,BUF,21,21,1,NHL,0,,57,39,[],3
15.9,1982-83,34,18,,0,145,9,18,-5,27,WSH,23,22,2,NHL,0,,74,50,[],5
14.6,1983-84,52,23,,0,164,8,17,14,31,WSH,24,23,5,NHL,0,,75,55,[],7
14.9,1984-85,48,22,,0,154,4,19,19,26,WSH,23,24,2,NHL,0,,76,49,[],4
17.5,1985-86,72,31,,0,194,8,27,36,39,WSH,34,25,5,NHL,0,,71,73,"[{'link': '/awards/voting-1986.html#selke', 'name': 'Selke-17'}]",7
17.5,1986-87,43,13,,0,143,3,16,3,16,WSH,25,26,2,NHL,0,,50,41,[],9
13.5,1987-88,112,22,,0,171,12,17,-5,34,QUE,23,27,2,NHL,0,,72,57,[],6
