league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,0,0,20,0,45,0,,TOR,"[{'link': '/awards/calder.html#1961', 'name': None}]",0,0,25,0,20,0,1960-61,,0,6,0,0
NHL,64,0,21,0,61,0,,TOR,"[{'link': '/awards/nhl_all_star.html#1962', 'name': None}, {'link': '/awards/byng.html#1962', 'name': None}]",0,0,35,0,26,0,1961-62,,0,2,0,0
NHL,68,0,22,0,56,0,,TOR,"[{'link': '/awards/byng.html#1963', 'name': None}]",0,0,28,0,28,0,1962-63,,0,2,0,0
NHL,70,2,23,0,60,0,,TOR,"[{'link': '/awards/voting-1964.html#byng', 'name': 'Byng-2'}]",0,16,37,0,23,0,1963-64,,7,6,0,0
NHL,65,2,24,0,50,0,,TOR,"[{'link': '/awards/voting-1965.html#byng', 'name': 'Byng-3'}]",0,14,29,0,21,1,1964-65,,6,10,0,0
NHL,69,5,25,0,54,0,,TOR,"[{'link': '/awards/voting-1966.html#byng', 'name': 'Byng-4'}]",0,18,30,0,24,0,1965-66,,6,4,0,0
NHL,66,2,26,0,52,0,,TOR,"[{'link': '/awards/voting-1967.html#byng', 'name': 'Byng-2'}, {'link': '/awards/smythe.html#1967', 'name': None}]",0,13,33,0,19,1,1966-67,,5,2,0,0
NHL,67,3,27,196,48,8,,TOR,[],5.6,10,37,16,11,0,1967-68,,1,4,0,29
NHL,75,6,28,281,61,3,,TOR,"[{'link': '/awards/voting-1969.html#byng', 'name': 'Byng-4'}]",9.6,18,34,17,27,0,1968-69,,3,12,2,29
NHL,72,4,29,284,62,15,,TOR,"[{'link': '/awards/voting-1970.html#byng', 'name': 'Byng-3'}]",11.3,21,30,-15,32,2,1969-70,,9,6,0,15
NHL,76,9,30,277,76,12,,TOR,"[{'link': '/awards/nhl_all_star.html#1971', 'name': None}, {'link': '/awards/voting-1971.html#byng', 'name': 'Byng-2'}, {'link': '/awards/voting-1971.html#hart', 'name': 'Hart-4'}]",13.7,25,38,24,38,0,1970-71,,5,4,3,23
NHL,72,5,31,265,48,13,,TOR,[],6.8,14,30,1,18,2,1971-72,,2,4,0,17
NHL,76,6,32,277,73,11,,TOR,[],13.4,27,36,4,37,2,1972-73,,8,2,1,24
NHL,74,3,33,244,53,7,,TOR,[],10.2,22,28,13,25,2,1973-74,,1,7,1,20
NHL,78,2,34,183,59,13,,TOR,[],8.7,14,43,3,16,1,1974-75,,1,4,2,28
WHA,69,3,35,184,74,0,,TOT,[],15.8,21,45,16,29,2,1975-76,,6,6,0,0
WHA,57,3,35,144,64,0,,MFS,[],18.1,19,38,14,26,2,1975-76,,5,4,0,0
WHA,12,0,35,40,10,0,,INR,[],7.5,2,7,2,3,0,1975-76,,1,2,0,0
WHA,76,0,36,258,90,0,,TOT,"[{'link': '/awards/deneau.html#1977', 'name': None}]",10.5,19,63,38,27,2,1976-77,,6,10,0,0
WHA,42,0,36,151,51,0,,MNF,"[{'link': '/awards/deneau.html#1977', 'name': None}]",8.6,11,38,25,13,1,1976-77,,1,2,0,0
WHA,34,0,36,107,39,0,,NEW,"[{'link': '/awards/deneau.html#1977', 'name': None}]",13.1,8,25,13,14,1,1976-77,,5,8,0,0
WHA,77,0,37,169,62,0,,NEW,"[{'link': '/awards/deneau.html#1978', 'name': None}]",14.2,18,38,-4,24,5,1977-78,,1,2,0,0
WHA,79,0,38,189,65,0,,NEW,[],11.6,15,43,4,22,0,1978-79,,7,2,0,0
NHL,76,0,39,146,62,8,,HAR,[],6.8,10,52,-13,10,0,1979-80,,0,10,2,42
NHL,80,1,40,131,47,6,,HAR,"[{'link': '/awards/voting-1981.html#byng', 'name': 'Byng-16'}]",9.9,11,34,-31,13,0,1980-81,,2,26,0,28
NHL,78,1,41,84,19,0,,HAR,"[{'link': '/awards/voting-1982.html#selke', 'name': 'Selke-9'}]",9.5,7,11,-31,8,1,1981-82,,0,6,0,11
