pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Regina Abbotts,0,0,0,S-SJHL,5,1941-42,15,0
0,Regina Pats,1,0,1,M-Cup,7,1941-42,15,0
4,Regina Abbotts,0,0,0,S-SJHL,4,1942-43,16,0
0,Philadelphia Falcons,1,0,2,EAHL,9,1943-44,17,1
9,Saskatoon Navy,2,0,11,S-SSHL,5,1944-45,18,9
0,Saskatoon Quakers,0,0,1,S-SSHL,3,1945-46,19,1
0,Saskatoon Quakers,0,0,0,WCSHL,3,1946-47,20,0
19,Milwaukee Clarks,5,0,10,IHL,8,1948-49,22,5
15,Milwaukee Clarks,1,0,4,EAHL,14,1949-50,23,3
2,Atlantic City Sea Gulls,4,0,5,EAHL,13,1950-51,24,1
2,Troy Bruins,1,0,3,IHL,6,1952-53,26,2
0,Troy Bruins,1,0,5,IHL,3,1953-54,27,4
14,Troy Bruins,4,0,7,IHL,11,1954-55,28,3
