league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,70,2,18,136,50,1,,CBH,"[{'link': '/awards/voting-1985.html#calder', 'name': 'Calder-14'}]",14.7,18,30,11,20,1,1984-85,,1,67,0,29
NHL,79,2,19,218,79,14,,CBH,[],13.3,20,50,2,29,1,1985-86,,8,47,2,34
NHL,79,2,20,181,51,6,,CHI,[],8.8,13,35,-4,16,1,1986-87,,2,119,0,29
NHL,0,3,21,243,75,10,,TOR,[],17.3,24,33,-22,42,4,1987-88,,14,55,3,20
NHL,0,4,22,249,90,17,,TOR,[],15.3,25,52,0,38,2,1988-89,,11,75,1,34
NHL,79,4,23,208,88,17,,TOR,[],15.4,26,56,0,32,0,1989-90,,6,78,0,39
NHL,79,2,24,226,71,13,,TOT,[],13.3,16,41,-27,30,0,1990-91,,14,82,1,27
NHL,18,0,24,45,14,5,,TOR,[],8.9,4,10,-7,4,0,1990-91,,0,13,1,4
NHL,61,2,24,181,57,8,,WIN,[],14.4,12,31,-20,26,0,1990-91,,14,69,0,23
NHL,64,7,25,245,65,18,,WIN,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-29'}]",13.1,20,33,11,32,0,1991-92,,12,67,0,15
NHL,71,1,26,190,49,12,,TOT,[],11.1,19,28,-2,21,0,1992-93,,2,52,0,16
NHL,25,0,26,81,20,6,,WIN,[],9.9,6,12,-11,8,0,1992-93,,2,26,0,6
NHL,46,1,26,109,29,6,,NYR,[],11.9,13,16,9,13,0,1992-93,,0,26,0,10
NHL,37,1,27,40,8,0,,NYR,[],7.5,3,5,-1,3,0,1993-94,,0,28,0,5
NHL,33,0,28,56,13,4,,TOT,[],7.1,2,9,-1,4,0,1994-95,,2,12,0,5
NHL,20,0,28,29,3,0,,NYR,[],6.9,1,1,-2,2,0,1994-95,,1,4,0,1
NHL,13,0,28,27,10,4,,WIN,[],7.4,1,8,1,2,0,1994-95,,1,8,0,4
NHL,51,1,29,147,49,2,,WIN,[],18.4,11,22,0,27,0,1995-96,,16,65,0,20
NHL,79,5,30,195,55,13,,TOT,[],12.8,19,30,-14,25,1,1996-97,,5,51,0,17
NHL,67,5,30,166,44,11,,LAK,[],12.7,15,23,-22,21,1,1996-97,,5,45,0,12
NHL,12,0,30,29,11,2,,PIT,[],13.8,4,7,8,4,0,1996-97,,0,6,0,5
NHL,56,1,31,123,22,2,,PIT,[],8.9,5,11,-9,11,1,1997-98,,5,35,2,7
NHL,61,2,32,88,25,2,899,CHI,[],11.4,7,15,-3,10,1,1998-99,14:44,2,29,0,13
NHL,33,0,33,33,4,0,307,CHI,[],6.1,2,2,-8,2,0,1999-00,9:18,0,12,0,2
