pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Worcester IceCats,0,0,0,AHL,2,1999-00,21,0
0,Worcester IceCats,0,0,0,AHL,1,2000-01,22,0
0,Tappara Tampere,0,0,0,Finland,3,2003-04,25,0
12,Grizzly Adams Wolfsburg,0,0,1,Germany,7,2004-05,26,1
0,Kassel Huskies,0,0,0,Germany,5,2005-06,27,0
2,Tappara Tampere,1,0,1,Finland,5,2006-07,28,0
10,Blues Espoo,5,0,6,Finland,9,2007-08,29,1
4,Blues Espoo,1,0,2,Finland,4,2008-09,30,1
4,HIFK Helsinki,3,0,3,Finland,6,2009-10,31,0
4,Brynas IF Gavle,1,0,1,Sweden,5,2010-11,32,0
12,Blues Espoo,1,0,2,Finland,14,2011-12,33,1
14,Tappara Tampere,1,0,1,Finland,13,2012-13,34,0
