average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,13,1,0,NHL,22,10,60,-21,97,3,0,0,0,1980-81,DET,3,10,[],3.1,,56
,13,0,0,NHL,23,12,93,-31,97,1,0,0,0,1981-82,DET,1,12,[],1.0,,69
,14,0,0,NHL,24,10,74,-18,72,4,0,0,0,1982-83,DET,4,10,[],5.6,,79
,10,0,0,NHL,25,8,78,0,63,2,0,0,0,1983-84,DET,2,8,[],3.2,,78
,25,1,0,NHL,26,19,117,-15,72,6,0,0,0,1984-85,DET,6,19,[],8.3,,71
,17,0,0,NHL,27,14,137,-26,67,2,0,0,1,1985-86,TOT,2,15,[],3.0,,79
,14,0,0,NHL,27,11,125,-29,60,2,0,0,1,1985-86,DET,2,12,[],3.3,,65
,3,0,0,NHL,27,3,12,3,7,0,0,0,0,1985-86,WSH,0,3,[],0.0,,14
,4,0,0,NHL,28,2,43,-16,37,2,0,0,0,1986-87,WSH,2,2,[],5.4,,55
,1,0,0,NHL,29,1,2,-3,0,0,0,0,0,1987-88,MNS,0,1,[],0,,1
