pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Saskatoon Lions,4,0,5,SAHA,4,1943-44,18,1
44,Baltimore Orioles,15,0,18,EAHL,47,1944-45,19,3
14,Dallas Texans,1,0,4,USHL,18,1945-46,20,3
33,Washington Lions,5,0,6,EAHL,22,1945-46,20,1
30,Houston Huskies,8,0,12,USHL,36,1946-47,21,4
44,Tacoma Rockets,8,0,13,PCHL,18,1946-47,21,5
10,Buffalo Bisons,0,0,0,AHL,9,1947-48,22,0
67,Houston Huskies,7,0,12,USHL,52,1947-48,22,5
13,Houston Huskies,1,0,2,USHL,11,1948-49,23,1
52,San Diego Skyhawks,11,0,15,PCHL,51,1948-49,23,4
8,Louisville Blades,6,0,7,USHL,7,1949-50,24,1
64,Buffalo Bisons,25,0,28,AHL,54,1949-50,24,3
54,Buffalo Bisons,56,0,65,AHL,57,1950-51,25,9
4,Buffalo Bisons,4,0,4,AHL,11,1951-52,26,0
36,Vancouver Canucks,20,0,25,PCHL,34,1951-52,26,5
77,Vancouver Canucks,25,0,28,WHL,68,1952-53,27,3
26,Syracuse Warriors,13,0,15,AHL,41,1953-54,28,2
11,Springfield Indians,21,0,26,QHL,31,1953-54,28,5
60,Springfield Indians,43,0,48,AHL,64,1954-55,29,5
36,Vancouver Canucks,30,0,36,WHL,69,1955-56,30,6
47,Vancouver Canucks,32,0,38,WHL,68,1956-57,31,6
72,Seattle Totems,40,0,43,WHL,70,1957-58,32,3
36,Vancouver Canucks,26,0,30,WHL,67,1958-59,33,4
30,Calgary Stampeders,25,0,26,WHL,66,1959-60,34,1
39,Victoria Cougars,16,0,17,WHL,70,1960-61,35,1
18,2 Teams,14,0,15,WHL,50,1961-62,36,1
2,San Francisco Seals,1,0,1,WHL,7,1961-62,36,0
16,Vancouver Canucks,13,0,14,WHL,43,1961-62,36,1
31,Philadelphia Ramblers,50,0,52,EHL,65,1962-63,37,2
5,Edmonton Nuggets,6,0,6,WCSHL,7,1965-66,40,0
