pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Regina Abbotts,6,0,11,SJHL,15,1944-45,17,5
22,Regina Abbotts,13,0,32,SJHL,18,1945-46,18,19
12,Regina Pats,16,0,44,SJHL,26,1946-47,19,28
29,New Haven Ramblers,34,0,59,AHL,68,1947-48,20,25
0,St. Paul Saints,1,0,1,USHL,2,1950-51,23,0
2,Hershey Bears,24,0,53,AHL,55,1952-53,25,29
24,Hershey Bears,39,0,80,AHL,69,1953-54,26,41
36,Hershey Bears,35,0,63,AHL,62,1954-55,27,28
73,Hershey Bears,43,0,83,AHL,60,1955-56,28,40
59,Hershey Bears,38,0,78,AHL,64,1956-57,29,40
56,Hershey Bears,47,0,88,AHL,70,1957-58,30,41
28,Hershey Bears,32,0,51,AHL,62,1958-59,31,19
58,Hershey Bears,43,0,65,AHL,69,1959-60,32,22
