power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,1,1,0,NHL,1947-48,20,0,NYR,,1,0,0,0,0,,,0,0
0,12,6,0,NHL,1949-50,22,3,NYR,,3,14,0,0,0,,,0,0
0,6,1,0,NHL,1950-51,23,1,BOS,,0,0,0,0,0,,,0,0
0,2,0,0,NHL,1951-52,24,0,BOS,,0,0,0,0,0,,,0,0
