league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,18,0,21,26,2,0,,TOR,[],3.8,1,1,-13,1,0,1984-85,,0,2,0,1
NHL,65,5,22,197,57,6,,TOR,[],10.2,15,37,-15,20,0,1985-86,,5,36,0,31
NHL,78,7,23,245,62,4,,TOR,[],14.3,32,27,-3,35,0,1986-87,,3,114,0,23
NHL,30,3,24,69,26,4,,CHI,[],18.8,8,13,1,13,0,1987-88,,5,40,0,9
NHL,45,0,25,124,40,5,,CHI,[],16.9,13,19,-2,21,0,1988-89,,8,69,1,13
NHL,76,7,26,235,70,5,,CHI,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-16'}]",17.0,27,30,-3,40,0,1989-90,,13,91,0,25
NHL,69,3,27,192,54,7,,CHI,[],9.9,17,35,8,19,0,1990-91,,2,129,0,28
NHL,0,3,28,245,78,18,,TOT,[],12.2,27,48,8,30,0,1991-92,,3,97,0,30
NHL,11,1,28,35,8,0,,CHI,[],5.7,2,6,-3,2,0,1991-92,,0,26,0,6
NHL,71,2,28,210,70,18,,NYI,[],13.3,25,42,11,28,0,1991-92,,3,71,0,24
NHL,79,7,29,264,87,26,,NYI,[],14.0,25,50,3,37,0,1992-93,,12,111,0,24
NHL,78,5,30,249,75,13,,NYI,[],16.9,25,33,-9,42,0,1993-94,,17,139,0,20
NHL,47,2,31,133,26,6,,NYI,[],8.3,8,15,-14,11,0,1994-95,,3,60,0,9
NHL,81,6,32,192,61,11,,NJD,[],13.5,20,35,-2,26,0,1995-96,,6,98,0,24
NHL,57,2,33,124,34,2,,NJD,[],12.1,14,19,9,15,0,1996-97,,1,46,0,17
NHL,55,4,34,111,24,1,,NJD,[],12.6,11,10,4,14,0,1997-98,,3,32,0,9
NHL,78,7,35,209,73,7,1434,TOR,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-8'}]",13.4,17,45,26,28,0,1998-99,18:23,11,33,0,38
NHL,81,9,36,151,63,15,1321,TOR,[],17.2,17,37,1,26,0,1999-00,16:19,9,68,0,22
NHL,57,1,37,140,34,7,914,TOR,[],5.7,7,26,0,8,0,2000-01,16:02,1,46,0,19
NHL,34,0,38,66,15,0,590,CHI,[],16.7,8,4,0,11,0,2001-02,17:21,3,17,0,4
NHL,81,4,39,118,30,3,1044,TOT,[],11.9,13,16,10,14,0,2002-03,12:53,1,53,0,13
NHL,69,1,39,91,17,3,880,CHI,[],4.4,4,13,0,4,0,2002-03,12:45,0,51,0,10
NHL,12,3,39,27,13,0,164,MDA,[],37.0,9,3,10,10,0,2002-03,13:42,1,2,0,3
NHL,44,3,40,80,22,1,561,DET,[],12.5,10,12,8,10,0,2003-04,12:45,0,25,0,11
