year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,17,0,0,1,0,CzRep,3,HC Dukla Jihlava,1
1995-96,19,1,10,2,0,AHL,8,Cornwall Aces,3
1996-97,20,6,10,16,0,AHL,19,Hershey Bears,22
2000-01,24,1,6,8,0,AHL,9,Norfolk Admirals,9
2001-02,25,6,8,9,0,Swiss,16,HC Davos,15
2002-03,26,4,6,6,0,Swiss,17,HC Davos,10
2003-04,27,2,0,1,0,Swiss,6,HC Davos,3
2004-05,28,2,14,9,0,Swiss,15,HC Davos,11
2005-06,29,2,10,3,0,Swiss,13,HC Davos,5
2006-07,30,8,26,6,0,Swiss,19,HC Davos,14
2007-08,31,1,12,4,0,Swiss,13,HC Davos,5
2008-09,32,2,2,8,0,Swiss,20,HC Davos,10
2009-10,33,1,2,0,0,Swiss,6,HC Davos,1
2010-11,34,5,4,3,0,Swiss,9,HC Davos,8
2011-12,35,0,0,0,0,Swiss,3,HC Davos,0
2012-13,36,1,8,0,0,Swiss,7,HC Davos,1
