year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,3,20,5,0,WHL,16,Victoria Cougars,8
1980-81,17,6,9,13,0,WHL,15,Victoria Cougars,19
1980-81,17,3,2,3,0,M-Cup,4,Victoria Cougars,6
1981-82,18,0,12,0,0,WHL,4,Victoria Cougars,0
1982-83,19,10,8,17,0,WHL,12,Victoria Cougars,27
1983-84,20,4,2,4,0,CHL,7,Tulsa Oilers,8
1985-86,22,8,6,10,0,Italy,6,HC Merano,18
1990-91,27,7,2,9,0,Italy,10,HC Milano Saima,16
1993-94,30,7,20,11,0,Britain,9,Fife Flyers,18
1994-95,31,2,2,4,0,Britain,2,Fife Flyers,6
1995-96,32,1,2,0,0,Britain,1,Fife Flyers,1
1996-97,33,11,22,22,0,Britain-2,12,Fife Flyers,33
1997-98,34,7,2,11,0,Britain-2,9,Fife Flyers,18
1999-00,36,5,18,5,0,Britain-2,11,Fife Flyers,10
2000-01,37,4,2,5,0,Britain-2,6,Fife Flyers,9
