giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,25,0,0,1,0,0,0,25,LAK,0,0,[],0.0,0,0,-2,0,0,0,2000-01,0,12:22,0,4,0,0
0,NHL,26,0,26,0,0,12,5,0,1,298,LAK,0,0,[],8.3,0,4,3,1,0,0,2001-02,0,11:27,1,22,0,3
0,NHL,73,0,27,0,0,72,15,0,1,1415,TOT,0,0,[],5.6,4,11,13,4,0,0,2002-03,0,19:23,0,70,0,10
0,NHL,17,0,27,0,0,13,3,0,0,341,LAK,0,0,[],0.0,0,3,5,0,0,0,2002-03,0,20:04,0,14,0,3
0,NHL,56,0,27,0,0,59,12,0,1,1074,FLA,0,0,[],6.8,4,8,8,4,0,0,2002-03,0,19:11,0,56,0,7
0,NHL,79,0,28,0,0,79,7,0,0,1545,FLA,0,0,[],3.8,3,4,-8,3,0,0,2003-04,0,19:34,0,90,1,3
0,NHL,82,1,30,0,0,78,15,0,1,1559,DET,0,0,[],2.6,2,13,18,2,0,0,2005-06,0,19:01,0,98,1,11
0,NHL,57,0,31,0,0,37,5,0,0,878,DET,0,0,[],0.0,0,5,6,0,0,0,2006-07,0,15:25,0,54,0,5
38,NHL,79,2,32,1,133,72,12,133,0,1440,DET,17,0.0,[],2.8,2,10,-2,2,0,0,2007-08,114,18:14,0,93,0,10
29,NHL,60,0,33,1,119,60,13,93,0,1020,DET,8,0.0,[],3.3,2,11,13,2,0,0,2008-09,90,17:00,0,66,0,11
14,NHL,20,0,34,0,31,19,2,38,0,283,DET,1,0,[],5.3,1,1,-2,1,0,0,2009-10,21,14:08,0,4,0,1
20,NHL,52,0,35,0,60,31,7,92,0,907,ANA,6,0,[],3.2,1,6,-15,1,0,0,2010-11,113,17:26,0,28,0,6
17,NHL,46,0,36,0,55,35,6,61,0,630,PHI,8,0,[],0.0,0,6,9,0,0,0,2011-12,72,13:41,0,34,0,6
3,NHL,4,0,37,0,7,2,0,12,0,67,PHI,1,0,[],0.0,0,0,-1,0,0,0,2012-13,7,16:47,0,0,0,0
