game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,0,0,0,21,,0,0,1953-54,0,0,0,0,DET,SC,2,,NHL
0,0,0,0,0,22,,11,1,1954-55,1,0,0,0,DET,SC,8,,NHL
0,0,0,0,0,23,,0,0,1955-56,1,0,1,0,DET,,8,,NHL
0,0,0,0,0,24,,4,0,1956-57,0,0,0,0,DET,,0,,NHL
