pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Indian Head Tigers,0,0,10,S-SSHL,8,1921-22,21,10
7,Brandon Wheat Cities,3,0,8,MHL-Sr.,16,1922-23,22,5
5,Brandon Regals,5,0,9,S-SSHL,12,1923-24,23,4
11,Saskatoon Crescents,2,0,4,WCHL,19,1924-25,24,2
36,Saskatoon Crescents,2,0,11,WHL,30,1925-26,25,9
47,Minneapolis Millers,3,0,7,AHA,39,1928-29,28,4
102,Minneapolis Millers,7,0,11,AHA,40,1929-30,29,4
81,Minneapolis Millers,9,0,19,AHA,43,1930-31,30,10
26,Buffalo Majors,0,0,5,AHA,17,1931-32,31,5
0,Saskatoon Crescents,0,0,0,WCHL,3,1932-33,32,0
52,Kansas City Greyhounds,10,0,22,AHA,47,1933-34,33,12
16,Kansas City Greyhounds,2,0,3,AHA,21,1934-35,34,1
4,Tulsa Oilers,1,0,1,AHA,1,1938-39,38,0
