pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Cap-de-Madelaine Estacades,0,0,0,QAAA,2,1993-94,15,0
2,Cap-de-Madelaine Estacades,0,0,0,QAAA,3,1994-95,16,0
33,Val-d\'Or Foreurs,3,0,4,QMJHL,13,1995-96,17,1
8,Val-d\'Or Foreurs,3,-5,3,QMJHL,10,1996-97,18,0
6,Saint John Flames,2,0,2,AHL,4,1996-97,18,0
34,Val-d\'Or Foreurs,12,2,14,QMJHL,15,1997-98,19,2
4,Val-d\'Or Foreurs,1,0,1,M-Cup,3,1997-98,19,0
18,Saint John Flames,0,-1,2,AHL,7,1998-99,20,2
18,Saint John Flames,7,2,17,AHL,19,2000-01,22,10
8,Hamilton Bulldogs,2,-3,2,AHL,4,2004-05,26,0
12,Milwaukee Admirals,4,2,7,AHL,13,2010-11,32,3
