average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,0,0,0,0,NHL,19,0,0,23,0,2,0,0,0,0,0,0,0,1997-98,CGY,0,0,0,0,0.0,,5,[]
7:13,0,2,0,0,0,NHL,21,1,0,18,-3,3,0,1,0,0,0,0,0,1999-00,CGY,1,0,1,0,33.3,94,13,[]
6:04,0,0,0,0,0,NHL,22,0,0,21,0,3,0,0,0,0,0,0,0,2000-01,CGY,0,0,0,0,0.0,24,4,[]
9:25,0,12,0,0,0,NHL,23,5,0,79,-3,65,0,6,0,1,0,0,0,2001-02,CGY,7,0,5,0,10.8,480,51,[]
9:13,0,4,1,0,0,NHL,24,1,0,51,-7,59,0,3,0,0,0,0,0,2002-03,CGY,3,0,1,0,5.1,461,50,[]
12:32,0,15,1,1,0,NHL,25,5,0,41,6,91,0,9,0,0,0,0,0,2003-04,MTL,10,0,5,0,11.0,652,52,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-55'}]"
14:19,0,23,2,2,0,NHL,27,9,0,113,9,134,0,8,0,1,2,1,0,2005-06,MTL,11,0,12,0,8.2,1087,76,[]
11:55,0,10,0,0,0,NHL,28,3,0,46,-6,64,0,5,0,0,2,0,0,2006-07,MTL,5,0,5,0,7.8,619,52,[]
11:38,109,8,0,0,27,NHL,29,5,24,48,0,67,34.8,3,45,0,0,0,8,2007-08,MTL,3,119,5,11,4.5,512,44,[]
10:43,147,12,1,0,38,NHL,30,5,65,42,-6,90,48.9,7,68,0,0,0,15,2008-09,TOT,7,185,5,18,7.8,665,62,[]
10:51,108,10,1,0,26,NHL,30,4,42,27,-5,65,53.8,6,36,0,0,0,12,2008-09,MTL,6,119,4,12,9.2,456,42,[]
10:26,39,2,0,0,12,NHL,30,1,23,15,-1,25,41.8,1,32,0,0,0,3,2008-09,DAL,1,66,1,6,4.0,209,20,[]
12:50,170,14,2,1,31,NHL,31,8,366,53,-7,110,53.7,4,315,0,1,0,25,2009-10,BOS,5,182,9,13,4.5,988,77,[]
9:49,3,0,0,0,0,NHL,32,0,0,4,-2,2,0,0,0,0,0,0,1,2010-11,NSH,0,5,0,0,0.0,20,2,[]
8:00,58,8,2,1,21,NHL,34,4,57,22,-2,31,48.7,3,60,0,0,0,4,2012-13,CGY,4,62,4,7,12.9,288,36,[]
