age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,0,-5,NHL,6,0,1987-88,0,3,0,,0,15,,BUF,0
23,,0.0,0,1,-4,NHL,5,0,1988-89,0,3,0,,0,4,,BUF,1
24,,0.0,0,0,-4,NHL,6,0,1989-90,0,4,0,,0,4,,BUF,0
25,,7.7,0,1,-2,NHL,6,0,1990-91,0,13,1,,1,6,,BUF,2
27,,3.6,1,5,2,NHL,18,0,1992-93,0,28,1,,0,12,,NYI,6
28,,0.0,0,1,-3,NHL,4,0,1993-94,0,4,0,,0,4,,NYI,1
29,,0.0,0,2,-2,NHL,5,0,1994-95,0,13,0,,0,2,,QUE,2
30,SC,10.5,3,12,5,NHL,0,0,1995-96,2,38,4,,1,33,,COL,16
32,,0.0,0,1,2,NHL,7,0,1997-98,0,18,0,,0,4,,COL,1
36,SC,0.0,0,0,-5,NHL,2,0,2001-02,0,1,0,20:00,0,2,40,DET,0
