league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,72,2,22,154,35,3,,VAN,[],13.6,18,14,-26,21,0,1984-85,,3,10,0,11
NHL,80,2,23,192,78,14,,VAN,[],19.8,25,40,-17,38,1,1985-86,,12,34,4,22
NHL,76,4,24,224,74,9,,VAN,"[{'link': '/awards/voting-1987.html#byng', 'name': 'Byng-13'}]",14.7,17,41,-4,33,6,1986-87,,10,44,1,31
NHL,73,2,25,172,64,10,,VAN,[],17.4,18,34,-12,30,2,1987-88,,10,32,1,23
NHL,74,5,26,204,66,18,,VAN,[],14.7,21,36,-3,30,0,1988-89,,9,57,2,16
NHL,77,2,27,172,48,12,,VAN,[],8.7,11,33,-21,15,1,1989-90,,3,36,1,20
NHL,48,5,28,120,27,5,,TOT,[],7.5,7,18,-5,9,1,1990-91,,1,17,0,13
NHL,20,2,28,47,8,1,,VAN,[],8.5,3,4,-9,4,1,1990-91,,0,8,0,3
NHL,28,3,28,73,19,4,,BOS,[],6.8,4,14,4,5,0,1990-91,,1,9,0,10
NHL,24,0,29,47,6,1,,TOT,[],6.4,2,3,-4,3,0,1991-92,,1,10,0,2
NHL,9,0,29,20,1,0,,BOS,[],5.0,0,0,-3,1,0,1991-92,,1,6,0,0
NHL,15,0,29,27,5,1,,WIN,[],7.4,2,3,-1,2,0,1991-92,,0,4,0,2
NHL,17,0,30,35,7,1,,SJS,[],11.4,1,3,-8,4,1,1992-93,,2,6,0,2
