year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,20,19,0,14,0,Czech,36,SONP Kladno,33
1972-73,21,39,18,17,0,Czech,40,Dukla Jihlava,56
1973-74,22,34,18,23,0,Czech,44,Dukla Jihlava,57
1974-75,23,46,38,22,0,Czech,40,SONP Kladno,68
1974-75,23,4,4,4,0,WEC-A,10,Czechoslovakia,8
1975-76,24,32,14,25,0,Czech,32,SONP Kladno,57
1975-76,24,5,0,0,0,Olympics,5,Czechoslovakia,5
1975-76,24,9,4,6,0,WEC-A,10,Czechoslovakia,15
1976-77,25,5,2,3,0,Can-Cup,7,Czechoslovakia,8
1976-77,25,59,0,31,0,Czech,44,Poldi SONP Kladno,90
1976-77,25,7,2,9,0,WEC-A,10,Czechoslovakia,16
1977-78,26,40,64,35,0,Czech,44,Poldi SONP Kladno,75
1977-78,26,4,2,1,0,WEC-A,9,Czechoslovakia,5
1978-79,27,24,4,15,0,Czech,22,Poldi SONP Kladno,39
1978-79,27,0,4,2,0,WEC-A,5,Czechoslovakia,2
1979-80,28,36,20,30,0,Czech,44,Poldi SONP Kladno,66
1979-80,28,7,0,8,0,Olympics,6,Czechoslovakia,15
1980-81,29,19,12,42,0,Czech,16,Poldi SONP Kladno,61
1980-81,29,6,2,2,0,WEC-A,8,Czechoslovakia,8
1981-82,30,1,7,2,0,Can-Cup,6,Czechoslovakia,3
1981-82,30,29,40,38,0,Czech,44,Poldi SONP Kladno,67
1981-82,30,3,6,1,0,WEC-A,10,Czechoslovakia,4
1983-84,32,19,25,8,0,Nat-Tm,35,Czechoslovakia,27
1983-84,32,31,0,23,0,Swiss,38,Zurcher SC,54
1984-85,33,40,0,44,0,Swiss-2,40,Zurcher SC,84
1985-86,34,31,16,50,0,Austria,40,Vienna EV,81
1987-88,36,24,10,29,0,Czech,47,Poldi SONP Kladno,53
1988-89,37,15,2,19,0,Czech,40,Poldi SONP Kladno,34
