year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,18,0,2,1,0,Fin-Jr.,2,HPK Hameenlinna Jr.,1
1996-97,18,4,2,5,0,Finland,10,HPK Hameenlinna,9
1996-97,18,0,0,0,0,EuroHL,1,HPK Hameenlinna,0
1998-99,20,0,0,2,0,Fin-Jr.,1,HPK Hameenlinna Jr.,2
1998-99,20,3,4,4,0,Finland,8,HPK Hameenlinna,7
1999-00,21,1,4,9,0,Finland,8,HPK Hameenlinna,10
2000-01,22,2,4,1,0,Finland,10,TPS Turku,3
2001-02,23,2,0,1,0,AHL,5,Utah Grizzlies,3
2004-05,26,2,35,5,0,Swiss,9,EV Zug,7
2008-09,30,1,16,9,0,KHL,21,Ak Bars Kazan,10
2009-10,31,8,6,9,0,KHL,22,Ak Bars Kazan,17
2010-11,32,2,12,3,0,KHL,9,Ak Bars Kazan,5
2011-12,33,2,2,4,0,KHL,12,Ak Bars Kazan,6
2012-13,34,4,2,6,0,KHL,18,Ak Bars Kazan,10
