pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,St. Catharines Teepees,31,0,61,OHA-Jr.,54,1951-52,18,30
0,Buffalo Bisons,0,0,0,AHL,1,1951-52,18,0
29,St. Catharines Teepees,28,0,69,OHA-Jr.,56,1952-53,19,41
0,Buffalo Bisons,5,0,6,AHL,3,1952-53,19,1
40,St. Catharines Teepees,93,0,161,OHA-Jr.,59,1953-54,20,68
20,Pittsburgh Hornets,25,0,36,AHL,36,1954-55,21,11
10,Winnipeg Warriors,35,0,51,WHL,50,1955-56,22,16
2,Rochester Americans,10,0,12,AHL,9,1956-57,23,2
9,Buffalo Bisons,6,0,12,AHL,15,1960-61,27,6
18,Buffalo Bisons,59,0,81,AHL,67,1961-62,28,22
23,Buffalo Bisons,17,0,22,AHL,31,1962-63,29,5
