year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,15,1,2,0,0,Fin-Jr.,1,Ahmat Hyvinkaa Jr.,1
2002-03,16,17,36,12,0,Fin-U18,27,HPK Hameenlinna U18,29
2002-03,16,1,0,0,0,Fin-Jr.,2,HPK Hameenlinna Jr.,1
2003-04,17,2,10,3,0,Fin-U18,7,HPK Hameenlinna U18,5
2003-04,17,7,26,11,0,Fin-Jr.,40,HPK Hameenlinna Jr.,18
2004-05,18,14,42,25,0,Fin-Jr.,43,HPK Hameenlinna Jr.,39
2004-05,18,0,0,0,0,Finland,8,HPK Hameenlinna,0
2005-06,19,2,2,0,0,Finland-2,2,Suomi U20,2
2005-06,19,4,4,2,0,Fin-Jr.,3,HPK Hameenlinna Jr.,6
2005-06,19,8,24,3,0,Finland,50,HPK Hameenlinna,11
2006-07,20,7,40,11,-5,AHL,67,Portland Pirates,18
2007-08,21,10,58,27,9,AHL,78,Portland Pirates,37
2008-09,22,15,50,26,-10,AHL,78,Iowa Chops,41
2009-10,23,10,32,17,0,Finland,56,HIFK Helsinki,27
2010-11,24,12,40,25,0,Finland,57,HIFK Helsinki,37
2011-12,25,14,67,20,0,Finland,55,HIFK Helsinki,34
2012-13,26,5,28,11,0,KHL,52,HK Donbass Donetsk,16
