power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,1,0,NHL,1929-30,22,0,CBH,,1,4,0,0,0,,,0,0
0,9,4,0,NHL,1930-31,23,1,CBH,,3,11,0,0,0,,,0,0
0,2,0,0,NHL,1931-32,24,0,CBH,,0,2,0,0,0,,,0,0
0,8,1,0,NHL,1933-34,26,1,CBH,,0,0,0,0,0,,SC,0,0
0,2,0,0,NHL,1934-35,27,0,CBH,,0,2,0,0,0,,,0,0
0,1,0,0,NHL,1935-36,28,0,CBH,,0,0,0,0,0,,,0,0
