league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,19,0,0,0,,MNS,[],0,0,0,0,0,0,1983-84,,0,0,0,0
NHL,63,0,20,80,11,0,,MNS,[],2.5,2,9,-14,2,0,1984-85,,0,113,0,9
NHL,75,1,21,91,15,0,,MNS,[],1.1,1,14,15,1,0,1985-86,,0,151,1,13
NHL,72,0,22,71,12,0,,MNS,[],2.8,2,10,6,2,0,1986-87,,0,179,0,10
NHL,74,0,23,62,12,0,,MNS,[],0.0,0,12,-30,0,0,1987-88,,0,168,1,11
NHL,79,1,24,85,19,0,,TOT,[],4.7,4,15,-3,4,0,1988-89,,0,160,0,15
NHL,66,1,24,66,17,0,,MNS,[],6.1,4,13,-5,4,0,1988-89,,0,124,0,13
NHL,13,0,24,19,2,0,,WSH,[],0.0,0,2,2,0,0,1988-89,,0,36,0,2
NHL,70,2,25,72,20,6,,WSH,[],5.6,4,16,-2,4,0,1989-90,,0,123,0,10
NHL,60,0,26,65,26,4,,TOT,[],10.8,5,19,-18,7,0,1990-91,,2,75,0,15
NHL,47,0,26,50,20,2,,WSH,[],10.0,4,15,-7,5,0,1990-91,,1,65,0,13
NHL,13,0,26,15,6,2,,TOR,[],13.3,1,4,-11,2,0,1990-91,,1,10,0,2
NHL,79,0,27,115,22,4,,TOR,[],2.6,2,19,-20,3,0,1991-92,,1,97,0,15
NHL,82,1,28,78,14,1,,TOR,[],3.8,2,11,7,3,1,1992-93,,0,130,1,9
NHL,63,0,29,77,16,1,,TOR,[],6.5,3,11,8,5,1,1993-94,,1,101,2,8
NHL,48,1,30,51,8,1,,DET,[],2.0,1,7,14,1,0,1994-95,,0,36,0,6
NHL,58,0,31,49,6,0,,DET,[],0.0,0,6,5,0,0,1995-96,,0,48,0,6
NHL,70,0,32,70,13,0,,DET,[],5.7,2,9,8,4,2,1996-97,,0,58,1,8
NHL,71,0,33,54,12,0,,DET,[],1.9,1,11,-9,1,0,1997-98,,0,57,0,11
NHL,70,0,34,75,11,2,1187,SJS,[],0.0,0,11,0,0,0,1998-99,16:57,0,44,0,9
NHL,26,0,35,20,1,0,388,SJS,[],0.0,0,1,-3,0,0,1999-00,14:56,0,19,1,0
