age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,0,1,NHL,3,0,1985-86,0,3,0,,0,0,,MNS,0
24,,22.2,2,0,3,NHL,6,0,1988-89,0,9,2,,0,4,,WSH,2
25,,11.1,1,3,-4,NHL,15,0,1989-90,0,18,2,,1,47,,WSH,5
28,,9.1,2,8,3,NHL,21,0,1992-93,1,33,3,,1,29,,TOR,11
29,,0.0,0,3,-4,NHL,18,0,1993-94,0,30,0,,0,29,,TOR,3
30,,0.0,0,3,2,NHL,18,0,1994-95,0,16,0,,0,8,,DET,3
31,,0.0,0,1,4,NHL,7,0,1995-96,0,11,0,,0,4,,DET,1
32,SC,0.0,0,0,8,NHL,0,0,1996-97,0,14,0,,0,55,,DET,0
33,SC,0.0,0,3,2,NHL,0,0,1997-98,0,22,0,,0,16,,DET,3
34,,0.0,0,0,-1,NHL,6,0,1998-99,0,4,0,13:57,0,6,84,SJS,0
