year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,16,2,10,2,0,U-17,13,U.S. National Team Development Program,4
2004-05,16,2,20,5,0,NAHL,31,U.S. National Team Development Program,7
2005-06,17,4,67,9,0,U-18,42,U.S. National Team Development Program,13
2005-06,17,2,20,2,0,NAHL,17,U.S. National Team Development Program,4
2005-06,17,1,35,0,5,WJ18-A,6,United States,1
2006-07,18,6,58,8,13,CCHA,41,University of Michigan,14
2007-08,19,2,65,11,26,CCHA,41,University of Michigan,13
2007-08,19,0,2,1,-2,WJC-A,6,United States,1
2008-09,20,4,40,13,21,CCHA,41,University of Michigan,17
2009-10,21,4,28,12,4,CCHA,40,University of Michigan,16
2009-10,21,1,0,0,2,AHL,6,San Antonio Rampage,1
2010-11,22,1,54,9,-3,AHL,75,San Antonio Rampage,10
2011-12,23,0,37,2,3,AHL,28,Portland Pirates,2
2012-13,24,2,53,10,3,AHL,60,Portland Pirates,12
2013-14,25,2,47,7,-7,AHL,48,Portland Pirates,9
2014-15,26,0,6,1,-5,AHL,8,Portland Pirates,1
2014-15,26,0,17,1,3,AHL,13,Hartford Wolf Pack,1
